ID,Artist,Created_Time,User_ID,Message,Like,Share,Commite,Fan,Tag
85,Arlo Guthrie, 2018-02-09T132824+0000,"id: '200413315194_10160188849520195',","message: ""January 31st 2018 - At the CrabHouse. We're up around the Mid-Atlantic for about another week. After that, we're heading back to the east coast of Florida for a small break. I'm looking forward to it."",",1518,57, 100),236196,tag:
86,Arlo Guthrie, 2018-02-07T181640+0000,"id: '200413315194_10160179752680195',","message: ""February 7, 2018 - Charleston, SC - The Charleston Music Hall\n\nWe've returned to Charleston for another show at The Charleston Music Hall this evening. I can't quite put my finger on why, but I just love this city. There's a spirit here that suits me just fine - and it's not just the fabulous food to be found almost anywhere around here. I'm sure there's problems like there is anywhere these days, but sitting here outside, with the cool ocean breezes coming in from not far away, well it's good. We're all happy to be here and have the opportunity to do our show in this place that feels this good.""},",490,20, 37),236196,tag:
87,Arlo Guthrie, 2018-02-07T161018+0000,"id: '200413315194_10160179321545195',","message: ""February 7, 2018 - Charleston, SC - The Music Hall\n\nWe had a night off in Charleston last night. My old friend, Béla Fleck was doing a gig at the same venue we're at tonight. So, naturally some of us had to go. Béla, Victor Wooten and Future Man had not toured together since around 1995 - So it was really special to see them do the first gig together since a long time ago. \n\nThese guys are amazing instrumentalists, and the sold out crowd was on their feet as soon as they took to the stage. They jammed together - doing their thing for the next 3 hours or so. I don't ever remember being able to play that well even on my best days - And that was a long time ago too.\n\nLong story short, it was an amazing night! Knowing what it's like beginning a tour - first night gig - I held myself back from saying hello to the guys until after the show was over. We spent a little time together, catching up (Béla and I share the same birthday, altho I'm 11 years older). Eventually they drove off into the night heading to their next show, and we ended the evening. \n\nPhoto below L to R - Future Man, Sarah Lee Guthrie, Béla Fleck, Arlo Guthrie, Victor Wooten & Abe Guthrie""},",881,54, 53),236196,tag:
88,Arlo Guthrie, 2018-02-06T150306+0000,"id: '200413315194_10160174921835195',","message: ""February 6, 2018 - Newberry, SC - The Newberry Opera House\n\nLast night we were back in one of our favorite places, The Newberry Opera House. One of these years we'll show up and it won't be February, like almost every other time. Meanwhile, we're off to Charleston for a night off.\n\nI had to grab another picture of this lovely historic building. We're so thankful the folks here decided to renovate it, and are keeping it going. They don't make them like this anymore.""},",366,8, 22),236196,tag:
89,Arlo Guthrie, 2018-02-06T002008+0000,"id: '200413315194_10160172605870195',","message: ""February 5, 2018 - Newberry, SC - The Opera House\n\nWe're back again at the lovely Newberry Opera House. We've been coming here for years and years, and after more than a dozen times playing this gig, it's sorta like becoming a second home. We've got friends and relations coming tonight and we're looking forward to seeing them all.""},",546,18, 39),236196,tag:
90,Arlo Guthrie, 2018-02-04T142821+0000,"id: '200413315194_10160165230305195',","message: ""February 4, 2018 - On The Road\n\nJust an update: We've just finished a couple of nights in Florida, one in Orlando and one in Clearwater. Today we begin our trek north into South Carolina, heading to our next show in Newberry at the Newberry Opera House (always a favorite).\n\nBoth Florida shows were fun, although we were a little scattered at the Capitol Theater in Clearwater - not bad at all, just less than optimal as far as we were concerned. It happens, and we'll be back to rectify that at some point. Oddly enough, those shows that are weird, are the ones we tend to remember with a smile. I hope our audience feels the same way.\n\nAnyway, today we leave the sunny State of Florida and start getting our long clothes on (as they used to say). It's a chore especially for someone like me, having gotten used to wearing very little for the past 2 months. The skimpier the better - now that changes. Back to the look in the profile photo - Big bulky coats, and everything starts to get layered. \n\nSometimes the colder it is outside, the warmer the theaters seem on the inside. That's not even to mention the warmth in the hearts of our friends who keep coming to the gigs, and keep the spirit alive and well. That makes it all the more easy and fun for us. So we're looking forward to the next few weeks."",",701,20, 84),236196,tag:
91,Arlo Guthrie, 2018-02-02T131001+0000,"id: '200413315194_10160156013465195',","message: ""February 2, 2018 - Sebastian, FL - The CrabHouse\n\nThis morning we're heading over to nearby Orlando. It was great having a few days off to regroup and get our stuff together. It's laundry morning. Clean clothes for the next few weeks! I'm looking forward to the gigs coming up too. \n\nAfter doing this for over 50 years, I still love what we do. Having said that, I need a little more downtime every once in a while. A little time to reconnect with the timeless ebb and flow of things. I'd recommend it to my grandkids, but it wouldn't mean much. I remain grateful they're out there bustling with energy and playing their own songs, creating their own world,  doing their own thing. I loved the feeling of that too - As much of it as I can remember.\n\nKnowing the difference between what is temporary, and what is permanent - That was always important to me personally. There's something to be said for both, but it's good to weigh them against each other from time to time.\n\nThen, naturally there are things that are permanently temporary, and that's when I really love to think about it. Maybe that's where a sense of humor comes in handy. \n\nKnowing things is generally a good idea, but it's not always needed. Sometimes a good cup of coffee is more important. I got mine this morning. I hope you've got yours too.""},",1314,119, 137),236196,tag:
92,Arlo Guthrie, 2018-02-01T122432+0000,"id: '200413315194_10160151194970195',","message: ""February 1, 2018 - Sebastian, FL - The CrabHouse\n\nIt's a good thing we had a few days off. Our band and crew was getting fairly nervous with the different flus and bugs harassing everyone. Some of us (not me) have had to deal with it personally. by the time we take off tomorrow we'll be in better shape, hopefully. \n\nMeanwhile I was caught up in the latest 'moon scare' - Well not really scared so much as interested to see what all the fuss was about in the media. We were heading out to get something to eat, but I grabbed a few pix before we left. Everyone was patiently waiting by the car as I grappled with the big lens and steadied myself, hoping to get a few shots. Nice to have a night off to do it.""},",1174,47, 81),236196,tag:
93,Arlo Guthrie, 2018-01-31T012122+0000,"id: '200413315194_10160145121505195',","message: ""Time to head north... Won't be seeing beaches for awhile. We're ready :) This is a photo from 2013 when we were in Alaska. Great trip!"",",1979,42, 159),236196,tag:
94,Arlo Guthrie, 2018-01-27T230023+0000,"id: '200413315194_10160130123570195',","message: ""January 27, 2018 - Key West, FL - Key West Theater\n\nI can't tell if it's raining or Lynn is washing the bus. Life is confusing enough. Having said that, it was a wonderful time last night in Key West, and another night coming right up this evening. \n\nThe Key West Theater is a small venue, not many seats but a large room full of enthusiasm. We're just getting the hang of being back, as the last show we did was in late November 2017 at our annual Carnegie Hall event. But we got right back into it as soon as the evening began. I added a few twists to the show, but it was otherwise what we'd planned.\n\nTomorrow we'll head back to Sebastian, FL just to regroup, get everything we forgot, and push on as the tour really gets underway."",",734,29, 54),236196,tag:
95,Arlo Guthrie, 2018-01-26T154442+0000,"id: '200413315194_10160121713850195',","message: ""January 26, 2018 - Key West, FL\n\nReGeneration Tour\n\nAs promised, we're back on the road again. We begin this leg of the tour in Key West and will be heading northward with a lot of gigs before we get to one of our favorite places - The Birchmere, in Alexandria, VA (Feb. 17 and 18).\n\nLooks to me like there's still a lot of recovery from the hurricane going on throughout the Keys. But, it is coming back quickly. The devastation in Puerto Rico and elsewhere in the Caribbean is still a big concern. We've had many friends going back and forth bringing whatever they can to help. While the Gulf Coast of Texas, Louisiana, Mississippi and Alabama are likewise in our thoughts. We lost dear friends in California too. It's been just crazy. When my daughter, called me from the Panhandle of Florida saying she had a gig there and was seeing snow on the ground, you know something's not right or normal.\n\nAs for us, we'll try to take it all in stride and do whatever we need to do to keep going strong. And that means hitting the road again bringing our kind of 'we're all in it together' philosophy to everywhere we travel.\n\nHere in Key West, the wind is blowing and it's overcast with clouds sailing by. But, there's a spirit here that anyone can feel. We're just happy to be a part of that for a couple of days and nights.""},",1663,112, 195),236196,tag:
96,Arlo Guthrie, 2018-01-03T114637+0000,"id: '200413315194_10160015524385195',","message: 'January 3, 2018 - Sebastian, FL - The CrabHouse\n\nI think this is the first time I\'ve written 2018 anywhere. So far so good. Yesterday was my sister, Nora\'s birthday. And my brother, Joady\'s was last week. That and all the holidays are now behind us as we head into the new year. \n\nThe next big thing on my calendar is meeting up with the band and crew - starting the 2018 part of the ReGeneration Tour. That\'ll happen pretty soon. First shows are in Key West. I\'ve only been there once before, when I went to see a mural that Wyland had finished on some building down there. What a great artist! If I remember right, he had a studio in Haleiwa, HI years ago. Don\'t know if he\'s still around there. But, I\'ll find out later this year when I return to Oahu. Time flies wether you\'re having fun or not. \n\nHopefully by then we\'ll have passed through this cold snap sweeping the east and be back to something more like it\'s supposed to be. The next few days here, by all reports, will be down right cold. Might even have to wear a coat. Gotta love Florida most of the time.\n\nIt\'s early in the morning now and still quite dark outside. No hint that in about 15 minutes I\'ll catch the first glimmer of the coming day on the horizon. Radar shows rain showers in the area, but I can\'t see anything with my own eyes. Yesterday the rain showers were coming from the east, today they\'re coming from the west - Same difference. \n\nI\'ve been outside with a camera for the last couple of evenings hoping to get a look at this latest super full moon. But, it\'s been so rainy and cloudy there wasn\'t much of anything to actually see. There were a few moments, here and there when I was able to grab a few shots (I\'m posting one). \n\nMeanwhile the year is getting underway, and we seem to have our work cut out for us. There\'s so much to do to help each other through this stormy and cloudy time. I\'m here, and you\'re wherever you are. And if we can hold on together we will still be wherever we are when this storm is just a memory. \n\nThis world is going to need some healthy, happy and kind people pretty soon, if it doesn\'t already. We\'ll be needed to rebuild was has fallen into decay. This isn\'t Humpty Dumpty, ""This"", as my father used to say ""... Is your world. Take it easy - But, take it.""'},",1909,212, 226),236196,tag:
