0,use_id,from_user,text,time,user_lang,user_followers_count,retweet_count,user_friends_count,user_location,user_favorites,status_url,entities_str
245,9.88E+17,SarahIssia,"RT @JLPtalk: .@Starbucks You__e NOT helping blacks by grovelling &amp; bending over to prove you__e not __acist._ By acting guilty, you__e encouraging the culture of hate, blame &amp; victimhood that__ keeping blacks angry &amp; preventing them from overcoming their brainwashing. Stop it! #Starbucks",21/04/2018 20:49:22,fr,3415,23905,128,NOT OF THIS WORLD (I'm french),47850,http://twitter.com/SarahIssia/statuses/987780350767259648,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JLPtalk"",""name"":""Jesse Lee Peterson"",""id"":43906698,""id_str"":""43906698"",""indices"":[3,11]},{""screen_name"":""Starbucks"",""name"":""Starbucks Coffee"",""id"":30973,""id_str"":""30973"",""indices"":[14,24]}],""urls"":[]}"
246,9.88E+17,alwayzsomethin,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:49:08,en,3042,21294,4852,Chezland,42628,http://twitter.com/alwayzsomethin/statuses/987780291463860224,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
247,9.88E+17,hoopla215,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:49:07,en,351,2457,659,"Pennsylvania, USA",4954,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
248,9.88E+17,IBumbybee,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:49:02,en,8927,62489,8322,New York,125018,http://twitter.com/IBumbybee/statuses/987780268785307654,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
249,9.88E+17,CarlaDelzo,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:49:01,en,1369,9583,2101,"Las Vegas, NV",19206,http://twitter.com/CarlaDelzo/statuses/987780261860519936,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
250,9.88E+17,CelesteUSAproud,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:48:53,en,2409,16863,1685,"Florida, USA",33766,http://twitter.com/CelesteUSAproud/statuses/987780229665116161,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
251,9.88E+17,superstitionhi1,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:48:48,en,135,945,150,"Arizona, USA",1930,http://twitter.com/superstitionhi1/statuses/987780209326800896,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
252,9.88E+17,MommyLydZard,"RT @Molly3186: On May 29th, Starbucks will close it's doors for the day to train their staff on racial sensitivity.

More places should do this. Especially, police departments.

Why do we view anyone who doesn't look like us, as a threat or someone who is less than equal?

#racism #Starbucks",21/04/2018 20:48:45,en,679,4753,972,"Houston, TX",9546,http://twitter.com/MommyLydZard/statuses/987780194860720130,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Molly3186"",""name"":""Molly __"",""id"":926863126317948900,""id_str"":""926863126317948933"",""indices"":[3,13]}],""urls"":[]}"
253,9.88E+17,xpressivemocha,"RT @shabazz_warrior: Never trust proclamations of love, humanitarian motives, or apologies from corporations. 

--Me!
#starbucks #anyOtherCoorporation @ZoWilliams @MrGBIZ",21/04/2018 20:48:44,en,7,49,9,"Glendale Heights, IL",138,http://twitter.com/xpressivemocha/statuses/987780194051284993,"{""hashtags"":[{""text"":""starbucks"",""indices"":[118,128]}],""symbols"":[],""user_mentions"":[{""screen_name"":""shabazz_warrior"",""name"":""Y. Shabazz"",""id"":814424850,""id_str"":""814424850"",""indices"":[3,19]}],""urls"":[]}"
254,9.88E+17,whodatmommy,RT @Blavity: Philly police commissioner admits he 'failed miserably' after saying cops did nothing wrong in #Starbucks arrest https://t.co/P0tDEdXfg0 https://t.co/PEj1KZPcj3,21/04/2018 20:48:41,en,230,1610,1520,"whodatville, louisiana",3260,http://twitter.com/whodatmommy/statuses/987780178557489153,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[108,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Blavity"",""name"":""Blavity"",""id"":2466899838,""id_str"":""2466899838"",""indices"":[3,11]}],""urls"":[]}"
255,9.88E+17,noblin_h,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:48:40,en,168,1176,247,"North Carolina, USA",2392,http://twitter.com/noblin_h/statuses/987780175243997184,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
256,9.88E+17,PGutierrez630,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:48:36,en,22732,159124,20665,"Los Gatos, CA",318288,http://twitter.com/PGutierrez630/statuses/987780160232480768,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
257,9.88E+17,LizSmith63,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:48:36,en,437,3059,389,,6158,http://twitter.com/LizSmith63/statuses/987780157120438291,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
258,9.88E+17,PamelaB98884515,"RT @larryelder: The two black men said they remain upset with #Starbucks because ""rules are rules, but right is right."" So...it's...morally...wrong...to...require...a...buy...before...permitting...a...customer...to...use...their...restroom?!?
Somebody call the ACLU!!!",21/04/2018 20:48:27,en,257,1799,403,,3638,http://twitter.com/PamelaB98884515/statuses/987780119250063362,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[62,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
259,9.88E+17,JetMech_01,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:47:59,en,270,1890,450,"Seattle, WA",3820,http://twitter.com/JetMech_01/statuses/987780004489543680,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
260,9.88E+17,Kathilean1,"RT @amjoyshow: From #Starbucks to Hashtags: We Need to Talk About Why White Americans Call the Police on Black People https://t.co/EIQOVvpZSi via @TheRoot | @DrJasonJohnson joins @amjoyshow today, 10 AM ET this #SaturdayMorning on @MSNBC #reiders",21/04/2018 20:47:57,en,80,560,56,"California, USA",1160,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[20,30]}],""symbols"":[],""user_mentions"":[{""screen_name"":""amjoyshow"",""name"":""AM Joy w/Joy Reid"",""id"":731132367058968600,""id_str"":""731132367058968576"",""indices"":[3,13]}],""urls"":[]}"
261,9.88E+17,smnewmark_,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:47:56,en,266,1862,234,"Fort Lauderdale, FL",3764,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
262,9.88E+17,laneygirl999,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:47:16,en,205,1435,517,,2910,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
263,9.88E+17,laneygirl999,"RT @larryelder: The two black men said they remain upset with #Starbucks because ""rules are rules, but right is right."" So...it's...morally...wrong...to...require...a...buy...before...permitting...a...customer...to...use...their...restroom?!?
Somebody call the ACLU!!!",21/04/2018 20:47:12,en,205,1435,517,,2910,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[62,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
264,9.88E+17,mandymendez90,"RT @TimpatriotTk: #Starbucks confused? WhatTheWhat?! 
Stopped for bathroom break-yes I ordered an overpriced coffee ... 
This is #STUPID -
#Liberal focus makes sanitation worse! 
Antithesis of ""clarity is key""
#BadChoice https://t.co/nIpiJtn58q",21/04/2018 20:47:12,en,7271,50897,7174,"New York, NY",101834,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[18,28]},{""text"":""STUPID"",""indices"":[129,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TimpatriotTk"",""name"":""____TimPATRIOT!______"",""id"":175922375,""id_str"":""175922375"",""indices"":[3,16]}],""urls"":[]}"
265,9.88E+17,juanpedroheinz,RT @cefoguhez: [URGENTE] #CONCEPCI_N: Uno de los fallecidos era supervisora de #Starbucks del Sanatorio Alemán,21/04/2018 20:47:12,es,1616,11312,1337,,22664,,"{""hashtags"":[{""text"":""CONCEPCI_N"",""indices"":[25,36]},{""text"":""Starbucks"",""indices"":[79,89]}],""symbols"":[],""user_mentions"":[{""screen_name"":""cefoguhez"",""name"":""Elena Rodriguez"",""id"":972309933483089900,""id_str"":""972309933483089920"",""indices"":[3,13]}],""urls"":[]}"
266,9.88E+17,PetraDvorakova1,"RT @pinkstate43eBay: #Starbucks #Coffee #Abbey #collectible #mug #pinkstate43 on #ebay #ebayseller #ebaydeals 
https://t.co/tlYlfjBPYm",21/04/2018 20:47:11,en,2566,17962,2521,"Chicago, IL",35964,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[21,31]},{""text"":""Coffee"",""indices"":[32,39]},{""text"":""Abbey"",""indices"":[40,46]},{""text"":""collectible"",""indices"":[47,59]},{""text"":""mug"",""indices"":[60,64]},{""text"":""pinkstate43"",""indices"":[65,77]},{""text"":""ebay"",""indices"":[81,86]},{""text"":""ebayseller"",""indices"":[87,98]},{""text"":""ebaydeals"",""indices"":[99,109]}],""symbols"":[],""user_mentions"":[{""screen_name"":""pinkstate43eBay"",""name"":""pinkstate43"",""id"":865633720870461400,""id_str"":""865633720870461441"",""indices"":[3,19]}],""urls"":[{""url"":""https://t.co/tlYlfjBPYm"",""expanded_url"":""https://rover.ebay.com/rover/0/0/0?mpre=https%3A%2F%2Fwww.ebay.com%2Fulk%2Fitm%2F123046974516"",""display_url"":""rover.ebay.com/rover/0/0/0?mp_"",""indices"":[111,134]}]}"
267,,,,,,,,,,,,
268,9.88E+17,Lorna_sassypant,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:47:09,en,414,2898,368,United States,5836,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
269,9.88E+17,hippieman14,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:46:34,en,201,1407,599,,2854,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
270,9.88E+17,CelesteUSAproud,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:46:16,en,2409,16863,1685,"Florida, USA",33766,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
271,9.88E+17,Brendag38323989,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:46:12,en,4356,30492,3762,Jacksonville fl,61024,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
