id,created_at,tweets,user_id,user_location,retweet_count,Urls,Media,game
307,2018-04-11 19:32:50,Sieh dir meine Übertragung von meiner PlayStation 4 an! #PS4live #Call of Duty®: WWII live at https://t.co/jg3mlxWaJ1,2973763427,,0,"[{'url': 'https://t.co/jg3mlxWaJ1', 'expanded_url': 'https://youtu.be/DTZ0_NbaYBg', 'display_url': 'youtu.be/DTZ0_NbaYBg', 'indices': [94, 117]}]",,Call of Duty
307,2018-04-11 19:32:50,Sieh dir meine Übertragung von meiner PlayStation 4 an! #PS4live #Call of Duty®: WWII live at https://t.co/jg3mlxWaJ1,2973763427,,0,"[{'url': 'https://t.co/jg3mlxWaJ1', 'expanded_url': 'https://youtu.be/DTZ0_NbaYBg', 'display_url': 'youtu.be/DTZ0_NbaYBg', 'indices': [94, 117]}]",,Call of Duty
308,2018-04-18 00:00:44,Will we ever complete Divinity Original Sin 2? Probably not. But we can dream. #Twitch #Divinity https://t.co/YcqHaBmdWi,981522751,,0,"[{'url': 'https://t.co/YcqHaBmdWi', 'expanded_url': 'http://www.twitch.tv/thealphakyle', 'display_url': 'twitch.tv/thealphakyle', 'indices': [97, 120]}]",,Divinity 2
308,2018-04-18 00:00:44,Will we ever complete Divinity Original Sin 2? Probably not. But we can dream. #Twitch #Divinity https://t.co/YcqHaBmdWi,981522751,,0,"[{'url': 'https://t.co/YcqHaBmdWi', 'expanded_url': 'http://www.twitch.tv/thealphakyle', 'display_url': 'twitch.tv/thealphakyle', 'indices': [97, 120]}]",,Divinity 2
311,2018-04-17 12:00:12,We face a Patchwork Beast @larianstudios #Divinity Original Sin 2 https://t.co/AjFdxr2pr3,754208650319630337,Japan,0,"[{'url': 'https://t.co/AjFdxr2pr3', 'expanded_url': 'http://youtu.be/k-Y4HmiFwZY?a', 'display_url': 'youtu.be/k-Y4HmiFwZY?a', 'indices': [66, 89]}]",,Divinity 2
315,2018-04-17 04:31:38,"#streaming some #Divinity:OS2 with @KeeganStandifer Been a while, but we promised each other that we would continue… https://t.co/cph5Boh3P4",1559334162,Trance Land,0,"[{'url': 'https://t.co/cph5Boh3P4', 'expanded_url': 'https://twitter.com/i/web/status/986099844036091904', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
315,2018-04-17 04:31:38,"#streaming some #Divinity:OS2 with @KeeganStandifer Been a while, but we promised each other that we would continue… https://t.co/cph5Boh3P4",1559334162,Trance Land,0,"[{'url': 'https://t.co/cph5Boh3P4', 'expanded_url': 'https://twitter.com/i/web/status/986099844036091904', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
316,2018-04-17 01:51:36,"We are Live! 

[Blind] Divinity: Original Sin 2. ~ Lets get our story on ~

https://t.co/OQKAZzMrak 

#Divinity… https://t.co/GYlyxGEHBv",804356640216674306,,0,"[{'url': 'https://t.co/OQKAZzMrak', 'expanded_url': 'https://www.twitch.tv/hotfingers', 'display_url': 'twitch.tv/hotfingers', 'indices': [76, 99]}, {'url': 'https://t.co/GYlyxGEHBv', 'expanded_url': 'https://twitter.com/i/web/status/986059572434661376', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
324,2018-04-14 12:00:11,Burning Desire @larianstudios #Divinity Original Sin 2 https://t.co/KVbzO2XsJB,754208650319630337,Japan,0,"[{'url': 'https://t.co/KVbzO2XsJB', 'expanded_url': 'http://youtu.be/iCAOywbfLaA?a', 'display_url': 'youtu.be/iCAOywbfLaA?a', 'indices': [55, 78]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
325,2018-04-14 03:08:14,"#RELIGIONS Compared: 3 Viewpoints: [1] #Theology/#Divinity/The #Sacred, [2] #Economics/#Money/#Debt/#Usury, [3]… https://t.co/uryFAIN27P",56801836,Worldwide,0,"[{'url': 'https://t.co/uryFAIN27P', 'expanded_url': 'https://twitter.com/i/web/status/984991691366195201', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Divinity 2
326,2018-04-13 19:49:54,"@CBR I think #Deadpool is my favorite comic book character, and not just because his perosnality and metaness has b… https://t.co/3oZ7ojhsR0",960245419732361216,"McAllen, TX",0,"[{'url': 'https://t.co/3oZ7ojhsR0', 'expanded_url': 'https://twitter.com/i/web/status/984881382576058370', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
328,2018-04-13 13:59:12,#Shrimad #Bhagavat #Katha #Bhaishriji #HinduSpiritualleader #Vedanta #Divine Plays of Shri Krishna #Divinity #Shree… https://t.co/tUi111Bxss,88250480,Rajkot ,0,"[{'url': 'https://t.co/tUi111Bxss', 'expanded_url': 'https://twitter.com/i/web/status/984793127218241536', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
330,2018-04-12 12:00:16,Cloak and Dagger @larianstudios #Divinity Original Sin 2 https://t.co/sTqytum9CZ,754208650319630337,Japan,0,"[{'url': 'https://t.co/sTqytum9CZ', 'expanded_url': 'http://youtu.be/wdnZqpx-Yio?a', 'display_url': 'youtu.be/wdnZqpx-Yio?a', 'indices': [57, 80]}]",,Divinity 2
332,2018-04-11 00:52:58,@Bosslogic @RobertDowneyJr @Russo_Brothers @Avengers @HumanTackboard I always wanted to see #Ironman taken down a p… https://t.co/djDc2sTvrA,960245419732361216,"McAllen, TX",0,"[{'url': 'https://t.co/djDc2sTvrA', 'expanded_url': 'https://twitter.com/i/web/status/983870490178674688', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
333,2018-04-10 14:01:41,"RT @XboxFR: #Divinity Original Sin II sera disponible sur #XboxOne en août prochain !
➡ https://t.co/PuNrPhJR00 https://t.co/qidcmMH07S",983029065694228480,"Marseille, France",14,"[{'url': 'https://t.co/PuNrPhJR00', 'expanded_url': 'http://msfr.so/1vVgjM', 'display_url': 'msfr.so/1vVgjM', 'indices': [88, 111]}]","[{'id': 982236127753994244, 'id_str': '982236127753994244', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/DaGbGRiUMAAjL8E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaGbGRiUMAAjL8E.jpg', 'url': 'https://t.co/qidcmMH07S', 'display_url': 'pic.twitter.com/qidcmMH07S', 'expanded_url': 'https://twitter.com/XboxFR/status/982271726552801280/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'source_status_id': 982271726552801280, 'source_status_id_str': '982271726552801280', 'source_user_id': 49979934, 'source_user_id_str': '49979934'}]",Divinity 2
333,2018-04-10 14:01:41,"RT @XboxFR: #Divinity Original Sin II sera disponible sur #XboxOne en août prochain !
➡ https://t.co/PuNrPhJR00 https://t.co/qidcmMH07S",983029065694228480,"Marseille, France",14,"[{'url': 'https://t.co/PuNrPhJR00', 'expanded_url': 'http://msfr.so/1vVgjM', 'display_url': 'msfr.so/1vVgjM', 'indices': [88, 111]}]","[{'id': 982236127753994244, 'id_str': '982236127753994244', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/DaGbGRiUMAAjL8E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaGbGRiUMAAjL8E.jpg', 'url': 'https://t.co/qidcmMH07S', 'display_url': 'pic.twitter.com/qidcmMH07S', 'expanded_url': 'https://twitter.com/XboxFR/status/982271726552801280/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'source_status_id': 982271726552801280, 'source_status_id_str': '982271726552801280', 'source_user_id': 49979934, 'source_user_id_str': '49979934'}]",Divinity 2
334,2018-04-10 12:00:09,Reimond @larianstudios #Divinity Original Sin 2 https://t.co/jG1rlTHT4t,754208650319630337,Japan,0,"[{'url': 'https://t.co/jG1rlTHT4t', 'expanded_url': 'http://youtu.be/PKyG52qvSSY?a', 'display_url': 'youtu.be/PKyG52qvSSY?a', 'indices': [48, 71]}]",,Divinity 2
335,2018-04-09 04:22:35,RT @BandaiNamcoSEA: The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Discover…,2839446182,"Lubbock, TX",2,[],,Divinity 2
335,2018-04-09 04:22:35,RT @BandaiNamcoSEA: The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Discover…,2839446182,"Lubbock, TX",2,[],,Divinity 2
335,2018-04-09 04:22:35,RT @BandaiNamcoSEA: The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Discover…,2839446182,"Lubbock, TX",2,[],,Divinity 2
335,2018-04-09 04:22:35,RT @BandaiNamcoSEA: The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Discover…,2839446182,"Lubbock, TX",2,[],,Divinity 2
336,2018-04-09 04:15:15,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,969005342125371393,,3,[],,Divinity 2
336,2018-04-09 04:15:15,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,969005342125371393,,3,[],,Divinity 2
336,2018-04-09 04:15:15,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,969005342125371393,,3,[],,Divinity 2
336,2018-04-09 04:15:15,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,969005342125371393,,3,[],,Divinity 2
337,2018-04-09 03:58:35,The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Disco… https://t.co/vSr8GEI5Rf,2731668150,Singapore,2,"[{'url': 'https://t.co/vSr8GEI5Rf', 'expanded_url': 'https://twitter.com/i/web/status/983192424469204992', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
337,2018-04-09 03:58:35,The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Disco… https://t.co/vSr8GEI5Rf,2731668150,Singapore,2,"[{'url': 'https://t.co/vSr8GEI5Rf', 'expanded_url': 'https://twitter.com/i/web/status/983192424469204992', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
337,2018-04-09 03:58:35,The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Disco… https://t.co/vSr8GEI5Rf,2731668150,Singapore,2,"[{'url': 'https://t.co/vSr8GEI5Rf', 'expanded_url': 'https://twitter.com/i/web/status/983192424469204992', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
337,2018-04-09 03:58:35,The award-winning #RPG #DIVINITY: ORIGINAL SIN 2 will be arriving on the #PlayStation4 and #XboxOne consoles! Disco… https://t.co/vSr8GEI5Rf,2731668150,Singapore,2,"[{'url': 'https://t.co/vSr8GEI5Rf', 'expanded_url': 'https://twitter.com/i/web/status/983192424469204992', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
338,2018-04-09 03:36:07,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,844770895105179648,,3,[],,Divinity 2
338,2018-04-09 03:36:07,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,844770895105179648,,3,[],,Divinity 2
338,2018-04-09 03:36:07,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,844770895105179648,,3,[],,Divinity 2
338,2018-04-09 03:36:07,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,844770895105179648,,3,[],,Divinity 2
339,2018-04-09 03:35:59,RT @KeeganStandifer: Here we go again! It's time to start our adventures in #Divinity Original Sin 2! Sequel to the 60 hour stream. Tune in…,844770895105179648,,1,[],,Divinity 2
340,2018-04-09 03:25:31,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,817233846139662336,SoCal,3,[],,Divinity 2
340,2018-04-09 03:25:31,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,817233846139662336,SoCal,3,[],,Divinity 2
340,2018-04-09 03:25:31,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,817233846139662336,SoCal,3,[],,Divinity 2
340,2018-04-09 03:25:31,RT @Trance104: #streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Original Sins…,817233846139662336,SoCal,3,[],,Divinity 2
341,2018-04-09 03:18:48,#streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Orig… https://t.co/0Pfs2NAS8A,1559334162,Trance Land,3,"[{'url': 'https://t.co/0Pfs2NAS8A', 'expanded_url': 'https://twitter.com/i/web/status/983182413324005376', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
341,2018-04-09 03:18:48,#streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Orig… https://t.co/0Pfs2NAS8A,1559334162,Trance Land,3,"[{'url': 'https://t.co/0Pfs2NAS8A', 'expanded_url': 'https://twitter.com/i/web/status/983182413324005376', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
341,2018-04-09 03:18:48,#streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Orig… https://t.co/0Pfs2NAS8A,1559334162,Trance Land,3,"[{'url': 'https://t.co/0Pfs2NAS8A', 'expanded_url': 'https://twitter.com/i/web/status/983182413324005376', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
341,2018-04-09 03:18:48,#streaming a new #game #Divinity Original Sins 2! This is the sequel to our 60+ hour play-through of #divinity Orig… https://t.co/0Pfs2NAS8A,1559334162,Trance Land,3,"[{'url': 'https://t.co/0Pfs2NAS8A', 'expanded_url': 'https://twitter.com/i/web/status/983182413324005376', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
342,2018-04-09 03:16:58,Here we go again! It's time to start our adventures in #Divinity Original Sin 2! Sequel to the 60 hour stream. Tune… https://t.co/PnXyfzXkak,3014029447,"Austin, TX",1,"[{'url': 'https://t.co/PnXyfzXkak', 'expanded_url': 'https://twitter.com/i/web/status/983181950264504321', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Divinity 2
343,2018-04-09 02:29:58,#Divinity: #OriginalSin2 is Heading to the Consoles This August https://t.co/TLxXpk5jjn,306731653,Philippines,0,"[{'url': 'https://t.co/TLxXpk5jjn', 'expanded_url': 'http://dlvr.it/QNtf2j', 'display_url': 'dlvr.it/QNtf2j', 'indices': [64, 87]}]",,Divinity 2
343,2018-04-09 02:29:58,#Divinity: #OriginalSin2 is Heading to the Consoles This August https://t.co/TLxXpk5jjn,306731653,Philippines,0,"[{'url': 'https://t.co/TLxXpk5jjn', 'expanded_url': 'http://dlvr.it/QNtf2j', 'display_url': 'dlvr.it/QNtf2j', 'indices': [64, 87]}]",,Divinity 2
