postId,hashtags1,hashtags2,hashtags3,hashtags4,hashtags5,hashtags6,hashtags7,hashtags8,hashtags9,
1.19E+18,nopethereaintnoredcarpetinhere, thetrueballers,,,,,,,,
1.19E+18,shouldaseentheshoes, nomatterhowlongyousoakthestain, nowmightbethetimetochangethewh,,,,,,,
1.19E+18,mebeforeyouoryoubeforeme, usbeforewethatswho, toosmileytohaveanyeyesbutalott,,,,,,,
1.18E+18,yesitriedtobustintothemiddleto, apparentlythatparticualbaftais, ilearntthehardway, rosesareredflowersarebluewhosh,,,,,,
1.18E+18,londonmysoulalwaysbelongstoyou, rainrainrainyoumakeheelsandtha,,,,,,,,
1.18E+18,weinsteinprebaftas, jetlagfordaysbutwortheverynodo, notthedaytofogetmycoat, burberrylondonyouareohsoclever,,,,,,
1.18E+18,mustang, brunettepower, alltheladiesallthetalentallthe,,,,,,,
1.18E+18,theluckystarisneverfar,,,,,,,,,
1.18E+18,bumblebeesforlife, notjustbecausesamlookedgreatin, redress, lifeisforlivingandlovingandlau, liveboldly,,,,,
1.18E+18,whatacliffhanger, justalittlebitexcited,,,,,,,,
1.17E+18,bestfriendsatawardsbringthesun, spotthebritsabroad,,,,,,,,
1.17E+18,stickingtoyouliketittapesothes, sagawards, letswinthisoneeh, austrianbirthdayvibesmakesital,,,,,,
1.17E+18,mebeforeyou, impressedifyoureardrumssurvive, lifewithoutstabilisersislifewe, savetheworldandbicyclepooltowo, funnerthananuberguarenteed,,,,,
1.17E+18,thisonlyhappensonceeverysecond, yesthatstwoplatesyestheyreboth, wouldtheynoticeificreptintoacu, good.food.makes.for.good.livin,,,,,,
1.17E+18,thedayiwasbeatenbyabowlofquoin, butnotbythefreeway,,,,,,,,
1.17E+18,filteredoutthebeadsofsweat, abserdlyhappytobeupacanyon,,,,,,,,
1.16E+18,autumn2016collection, theonlyfashionshowwhereigottos, photoboothsmaybringouttheexhib,,,,,,,
1.16E+18,davidbowie, thelightwillalwaysshineonandon,,,,,,,,
1.16E+18,afewhoursdaysweeksandsomwserio, orjust4supremelyfabulouspeople, goldenglobes2016,,,,,,,
1.16E+18,thankingeachandeveryoneofyoufa, itriedtocovermyselfintwomillio, soibustwdtwomilliondancemovesi,,,,,,,
1.16E+18,nomnomnomnomnomeverypage, fullofthingsthatmakeyouopoopan,,,,,,,,
1.15E+18,timetogetamotorbike, yesitriedtofitahuskiepuppyinto, yesifailedbutrudolfgavemealift,,,,,,,
1.15E+18,snowballsareonyou, frustratinglybrotherfromthesam, whenyouvenoperipheralvisionexp,,,,,,,
1.15E+18,timetakenlessseriouslyistimewe,,,,,,,,,
1.15E+18,theyseemerollin, alwaysroomforagangsterskandie,,,,,,,,
1.15E+18,ivelostthefeelinginmyfingersiv, tryandoutrunahuskieyouwillfail, ladyandthelapland,,,,,,,
1.15E+18,helloinner, letthesiblingrivalrycommence, lastoneinthesaunaeatstheyellow,,,,,,,
1.15E+18,merrychristmasmess, turnsoutyouneedmorethanpremade, fatherchristmasbetterhavebroug,,,,,,,
1.15E+18,hemayreekbuthesuretakesapretty,,,,,,,,,
1.14E+18,bestpartybestpartybestpartyof2, italwayssoundsbetterinyourhead, wesaluteyoumariah, itsachristmasmiracle,,,,,,
1.14E+18,fansmakeourworldgoround, atlastaphotothatisntaspoiler, igethowfatherchristmasfeels,,,,,,,
1.14E+18,ladyofthehoursbetween7, mulledwineandmulledlove, clearlywonthegalleryoff,,,,,,,
1.14E+18,almostbigenoughforallmychristm, clearlyivebeenverygoodthisyear,,,,,,,,
1.14E+18,ourbabieshavegrownupsofast, wrappingitupwithaview, doesthismakemeagoldenoldie,,,,,,,
1.14E+18,turnituploudandproud, shakeitlikeyasupposedta,,,,,,,,
1.13E+18,radio4totherescue, couldntbemorebritishifitried, slightlyeasierthanreadingatlea,,,,,,,
1.13E+18,andwetakemultitaskingtoawholen,,,,,,,,,
1.12E+18,doesthismeanineverhavetobrushm, whatarelief,,,,,,,,
1.12E+18,heartstoparis,,,,,,,,,
1.11E+18,beautyisintheeyeoftheselfbelie, howbigisyourimaginationnotyour, minesenormous, braingoals,,,,,,
1.11E+18,lalalandforlalalaview, plentyoffilters, findingthebalancebetweenarisea, gofindahighspotandsoakupallthe,,,,,,
1.10E+18,weedragonforaweedragon, vegandragon, bffdragon, wherethehellaremydragons, youcookedmydragons, yummydragons, dragons,,,
1.10E+18,scoredatwembly, walkedonthemoon, wonagrammy, foundoutmagicmikeisrealandthey, nope, justthebestcakeintheworld, bestparentsbestfriendsbestbirt, best,,
1.10E+18,likeabossfromthebestbosses, dragontagsanyone, motherofdangerpouts, davidanddancreatorsofdreams,,,,,,
1.09E+18,smilingmakestheworldgoroundand, keeplookingupevenifyourlittle,,,,,,,,
1.09E+18,shoesforshow, itsaspaingame, theseshoeswerentmadefordragonw,,,,,,,
1.09E+18,black,,,,,,,,,
1.09E+18,momoaloveforlifebaby, nomorebeerleftinparis, bestdresseddothraki,,,,,,,
1.09E+18,pfw, whatsfrenchforiforgotmyappropr, pariswhenitsonfire, dioryouhavemyfashionheart,,,,,,
1.09E+18,eyespyaclearsky, artmakestheworldlookround, inspirationsthereforthetaking,,,,,,,
1.08E+18,hobbithandsmaketheworldseemlar, greatbronzebottoms, gogotorgohome, snlsmallhandscollective,,,,,,
1.08E+18,rollingwithoutmyhomies, workin, wheresdrogonwhenyouneedhim, bringitonhomegot,,,,,,
1.08E+18,dracarys, bodiesmaybetemplesbutmindsarew, modforreal,,,,,,,
1.07E+18,anothernightofrock, londonwhenitbangs,,,,,,,,
1.07E+18,dirtythirty, excuseme, yourethechertomydionne, plusoneforlife,,,,,,
1.07E+18,erdemlondon, proudaspunch, lastflowersofsummer, geniusatwork, twinslifebelike,,,,,
1.07E+18,getthatmanananchor, foralltheleatherboundbooks, geekoutallnight,,,,,,,
1.07E+18,gangsterforlife, bestnightallnight, gqrocks, gqmenoftheyearawards,,,,,,
1.07E+18,refugeeswelcome,,,,,,,,,
1.06E+18,metallica, readingfestival2015, nevertoololdtoheadbang, stillcanthearadamnthing,,,,,,
1.06E+18,,,,,,,,,,
1.06E+18,goodtheatrestrikesagain, whynotpayavisit, national, peopleplacesthings,,,,,,
1.06E+18,goodhairdaysarehereagain, cantwashthis,,,,,,,,
1.04E+18,ithoughtthiswasincognito, pancakebatterhasmorethanoneuse, ifyoudontgoonholidayletthissho,,,,,,,
1.03E+18,illbeback, orwilli,,,,,,,,
1.03E+18,seasonsixiscoming, buckleupkids, dragongliding,,,,,,,
1.03E+18,onemillion, heresoneimadeearlier, plentyoffilters, numberperspective, thankyouforfollowing, artsandcraftsgetsepic, issosafe,,,
1.03E+18,homesweetsweet, byebyerobots, helloblisters,,,,,,,
1.02E+18,,,,,,,,,,
1.02E+18,mymatchabringsalltheboyztothey, teatripping, betterthananenglishbreakfast, lettheaisiatakeovercontinue, koyotomysecondhome,,,,,
1.02E+18,happybirthdayusa, wholetthebritin, onceinalifetime, perspectivemadereal, luckyus,,,,,
1.02E+18,heartandseoul, terminatorgenisys,,,,,,,,
1.02E+18,terminatorgenisys, wheninaisa, fullbelly, kimchiforlife,,,,,,
1.02E+18,poppetpie, terminatorgenisys, byebyelala, helloasia,,,,,,
1.02E+18,,,,,,,,,,
1.02E+18,behindthescenesreality, thankgodforlargeloos, terminatorgenisys,,,,,,,
1.02E+18,terminatorgenisys,,,,,,,,,
1.02E+18,mebeforeyou,,,,,,,,,
1.01E+18,terminatorgenisys,,,,,,,,,
1.01E+18,terminatorgenisys,,,,,,,,,
1.01E+18,terminatorgenisys,,,,,,,,,
1.01E+18,mebeforeyou, scoredonmyheartforever, memoriesforalifetime, thankyouforlou,,,,,,
1.01E+18,terminatorgenisys,,,,,,,,,
1.01E+18,allaboutthepresstour, terminatorgenisys, sarahconnorbaby, badassladiesunite,,,,,,
1.01E+18,mebeforeyou, justforthepunofit, holidaydisguisedaswork,,,,,,,
1.00E+18,mebeforeyou, givemesunshine,,,,,,,,
9.91E+17,rednoseday2015, coldplay, chrismartin,,,,,,,
9.89E+17,girlsrule, mebeforeyoumovie, realmattdavelewis, mrsamclaflin, thelostshoes, inappropriatecowpatstepping,,,,
9.84E+17,mebeforeyou,,,,,,,,,
9.79E+17,votetodayforabettertomorrow,,,,,,,,,
9.74E+17,meat, jimmyfallonforever,,,,,,,,
9.70E+17,lol,,,,,,,,,
2.03E+18,,,,,,,,,,
2.03E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,giftedbyprimark, iworkwithprimark,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,forthethrone,,,,,,,,,
2.02E+18,gameofthrones,,,,,,,,,
2.02E+18,forthethrone, gameofcookies,,,,,,,,
2.02E+18,snl,,,,,,,,,
2.02E+18,kitharington,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,forthethrone,,,,,,,,,
2.02E+18,,,,,,,,,,
2.02E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,gotpremierenyc,,,,,,,,,
2.01E+18,jasonmomoa, kitharington, gotpremierenyc,,,,,,,
2.01E+18,gotpremierenyc,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,wearemencap,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.01E+18,,,,,,,,,,
2.00E+18,,,,,,,,,,
2.00E+18,roseleslie, kitharington,,,,,,,,
2.00E+18,,,,,,,,,,
2.00E+18,,,,,,,,,,
2.00E+18,,,,,,,,,,
2.00E+18,gameofthrones,,,,,,,,,
2.00E+18,,,,,,,,,,
2.00E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,repost, gameofthrones, mufc,,,,,,,
1.99E+18,gameofthrones,,,,,,,,,
1.99E+18,,,,,,,,,,
1.99E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.98E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,gotseason8,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.97E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,onlyatomaze,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,10yearchallenge,,,,,,,,,
1.96E+18,kitharington,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.96E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,goldenglobes, bodyguard,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.95E+18,,,,,,,,,,
1.94E+18,,,,,,,,,,
1.94E+18,,,,,,,,,,
1.94E+18,,,,,,,,,,
1.94E+18,,,,,,,,,,
1.94E+18,,,,,,,,,,
1.93E+18,,,,,,,,,,
1.93E+18,,,,,,,,,,
1.93E+18,,,,,,,,,,
1.93E+18,grrm,,,,,,,,,
1.93E+18,,,,,,,,,,
1.93E+18,,,,,,,,,,
1.92E+18,,,,,,,,,,
1.92E+18,,,,,,,,,,
1.92E+18,forthethrone,,,,,,,,,
1.92E+18,kinginthenorth,,,,,,,,,
1.92E+18,,,,,,,,,,
1.92E+18,,,,,,,,,,
1.92E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,emiliaclarke, peterdinklage, kitharington,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.91E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,kitharington,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.90E+18,,,,,,,,,,
1.89E+18,jonsnow,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.89E+18,,,,,,,,,,
1.88E+18,,,,,,,,,,
1.88E+18,,,,,,,,,,
1.88E+18,,,,,,,,,,
1.88E+18,,,,,,,,,,
1.88E+18,,,,,,,,,,
1.88E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,grrm,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,emmys,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,caneloggg2,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,kitharington, tiff18,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,kitharington,,,,,,,,,
1.87E+18,tiff18,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,tiff18,,,,,,,,,
1.87E+18,,,,,,,,,,
1.87E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,truewestlondon,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,kitharington,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,,,,,,,,,,
1.86E+18,truewestlondon,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.85E+18,,,,,,,,,,
1.84E+18,,,,,,,,,,
1.84E+18,,,,,,,,,,
1.83E+18,,,,,,,,,,
1.83E+18,,,,,,,,,,
1.83E+18,,,,,,,,,,
1.83E+18,kitharington,,,,,,,,,
1.83E+18,,,,,,,,,,
1.83E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.82E+18,,,,,,,,,,
1.81E+18,,,,,,,,,,
1.81E+18,,,,,,,,,,
1.81E+18,,,,,,,,,,
1.81E+18,,,,,,,,,,
1.81E+18,,,,,,,,,,
1.81E+18,kitharington, roseleslie,,,,,,,,
1.81E+18,,,,,,,,,,
1.81E+18,,,,,,,,,,
1.80E+18,,,,,,,,,,
1.80E+18,,,,,,,,,,
1.79E+18,,,,,,,,,,
1.79E+18,,,,,,,,,,
1.78E+18,royalwedding,,,,,,,,,
1.78E+18,,,,,,,,,,
1.78E+18,gameofthrones,,,,,,,,,
1.78E+18,,,,,,,,,,
1.78E+18,,,,,,,,,,
1.77E+18,kitharington,,,,,,,,,
1.76E+18,,,,,,,,,,
1.76E+18,,,,,,,,,,
1.76E+18,kitharington,,,,,,,,,
1.76E+18,,,,,,,,,,
1.76E+18,,,,,,,,,,
1.76E+18,kitharington,,,,,,,,,
1.75E+18,,,,,,,,,,
1.75E+18,,,,,,,,,,
1.74E+18,,,,,,,,,,
1.74E+18,lordoftherings, gameofthrones,,,,,,,,
1.74E+18,,,,,,,,,,
1.74E+18,,,,,,,,,,
1.74E+18,,,,,,,,,,
1.74E+18,,,,,,,,,,
1.73E+18,,,,,,,,,,
1.73E+18,,,,,,,,,,
1.73E+18,,,,,,,,,,
1.73E+18,,,,,,,,,,
1.72E+18,,,,,,,,,,
1.71E+18,,,,,,,,,,
1.71E+18,,,,,,,,,,
1.70E+18,,,,,,,,,,
1.70E+18,,,,,,,,,,
1.70E+18,kitharington,,,,,,,,,
1.70E+18,kitharington,,,,,,,,,
1.70E+18,,,,,,,,,,
1.70E+18,goldenglobes,,,,,,,,,
1.69E+18,,,,,,,,,,
1.69E+18,,,,,,,,,,
1.69E+18,kitharington,,,,,,,,,
1.69E+18,,,,,,,,,,
1.69E+18,,,,,,,,,,
1.69E+18,goldenglobes,,,,,,,,,
1.69E+18,kitharington, emiliaclarke, goldenglobes,,,,,,,
1.69E+18,goldenglobes,,,,,,,,,
1.69E+18,,,,,,,,,,
1.68E+18,,,,,,,,,,
1.68E+18,,,,,,,,,,
1.68E+18,,,,,,,,,,
1.67E+18,,,,,,,,,,
1.67E+18,,,,,,,,,,
1.67E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.66E+18,,,,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,kitharington, maisiewilliams, emiliaclarke,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,,,,,,,,,,
1.65E+18,kitharington, roseleslie,,,,,,,,
1.64E+18,,,,,,,,,,
1.64E+18,gameofthronescast,,,,,,,,,
1.64E+18,,,,,,,,,,
1.64E+18,kitharington, tomcullen, livtyler,,,,,,,
1.64E+18,kitharington,,,,,,,,,
1.64E+18,gunpowder,,,,,,,,,
1.64E+18,kitharington, roseleslie,,,,,,,,
1.64E+18,,,,,,,,,,
1.64E+18,,,,,,,,,,
1.64E+18,,,,,,,,,,
1.63E+18,jygritte,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,joejonas,,,,,,,,,
1.63E+18,,,,,,,,,,
1.63E+18,kitharington, sophieturner,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,kitharington,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,kitharington,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,cersei,,,,,,,,,
1.62E+18,kitharington,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.62E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,kitharington,,,,,,,,,
1.61E+18,kitharington,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.61E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,wildernessfestival,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.60E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,kinginthenorth,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,thedragonandthewolf,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,jorahmormont, jonsnow,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,jonerys,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,beyondthewall,,,,,,,,,
1.59E+18,beyondthewall,,,,,,,,,
1.59E+18,,,,,,,,,,
1.59E+18,,,,,,,,,,
1.58E+18,beyondthewall,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,beyondthewall,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,kinginthenorth,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,eastwatch,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,eastwatch,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.58E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,kitharington,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,stormborn,,,,,,,,,
1.57E+18,,,,,,,,,,
1.57E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
1.56E+18,,,,,,,,,,
